1.977310e+04 3.321180e+02 0.000000e+00 4.028730e+05 1.400000e+01 1.977310e+04 3.321180e+02 1.995820e+00 4.793170e+03 1.253450e+03 5.281770e+01 1.262560e+21 2.514690e+20 9.729290e+20 1.468160e+19 2.325930e+19 8.871620e+16 1.369570e+17 0.000000e+00 1.006510e+16 6.110960e+16 1.006510e+16 5.571740e+16 0.000000e+00 1.076260e-03 4.713910e+00 1.903430e+03 4.548700e+01 0.000000e+00 0.000000e+00 0.000000e+00 -4.800740e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 2.500000e-02 2.479410e-02 0.000000e+00 
1.976950e+04 3.380030e+02 0.000000e+00 4.029190e+05 1.400000e+01 1.976950e+04 3.380030e+02 3.180800e+00 4.861810e+03 1.288470e+03 5.946270e+01 1.267210e+21 2.517970e+20 9.765830e+20 1.482550e+19 2.371870e+19 1.118980e+17 1.693820e+17 0.000000e+00 2.166160e+16 8.097890e+16 9.432820e+15 5.082360e+16 6.484990e+15 1.072320e-03 4.696640e+00 1.916880e+03 4.565420e+01 8.163760e-09 0.000000e+00 0.000000e+00 -8.977050e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 2.516140e-02 2.479690e-02 0.000000e+00 
1.976800e+04 3.435240e+02 0.000000e+00 4.029650e+05 1.400000e+01 1.976800e+04 3.435240e+02 2.900570e+00 4.907780e+03 1.334060e+03 6.582150e+01 1.271450e+21 2.524910e+20 9.799060e+20 1.493970e+19 2.379320e+19 1.246460e+17 1.974820e+17 0.000000e+00 2.623710e+16 8.515660e+16 2.351760e+16 5.008590e+16 1.248460e+16 1.068720e-03 4.680910e+00 1.926010e+03 4.580720e+01 1.632890e-08 0.000000e+00 0.000000e+00 -1.538950e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 2.532280e-02 2.479960e-02 0.000000e+00 
1.976800e+04 3.479380e+02 0.000000e+00 4.030120e+05 1.400000e+01 1.976800e+04 3.479380e+02 1.560120e+00 4.930180e+03 1.378520e+03 7.000410e+01 1.274910e+21 2.532520e+20 9.826700e+20 1.499630e+19 2.365330e+19 1.300930e+17 2.105350e+17 0.000000e+00 2.287420e+16 7.400230e+16 4.225610e+16 5.338020e+16 1.802240e+16 1.065810e-03 4.668140e+00 1.930590e+03 4.593180e+01 2.449470e-08 0.000000e+00 0.000000e+00 -4.364450e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 2.548430e-02 2.480250e-02 0.000000e+00 
1.976870e+04 3.482220e+02 0.000000e+00 4.030590e+05 1.400000e+01 1.976870e+04 3.482220e+02 2.180320e-01 4.912760e+03 1.388030e+03 6.530950e+01 1.275520e+21 2.532100e+20 9.834860e+20 1.483720e+19 2.368240e+19 1.365240e+17 1.705170e+17 0.000000e+00 5.296060e+15 4.334130e+16 3.753470e+16 6.094640e+16 2.339930e+16 1.065280e-03 4.665850e+00 1.927220e+03 4.595380e+01 3.266040e-08 0.000000e+00 0.000000e+00 -3.059850e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 2.564570e-02 2.480530e-02 0.000000e+00 
1.976820e+04 3.499340e+02 0.000000e+00 4.031060e+05 1.400000e+01 1.976820e+04 3.499340e+02 -1.103250e+00 4.916400e+03 1.385210e+03 6.208440e+01 1.274550e+21 2.526390e+20 9.825850e+20 1.468260e+19 2.431300e+19 1.471940e+17 1.874450e+17 0.000000e+00 1.494670e+16 5.244500e+16 2.224530e+16 7.340350e+16 2.440470e+16 1.066090e-03 4.669360e+00 1.927950e+03 4.591890e+01 4.082590e-08 0.000000e+00 0.000000e+00 -1.540280e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 2.580710e-02 2.480820e-02 0.000000e+00 
1.976780e+04 3.516490e+02 0.000000e+00 4.031530e+05 1.400000e+01 1.976780e+04 3.516490e+02 -1.736380e+00 4.932080e+03 1.380410e+03 5.958490e+01 1.274030e+21 2.520240e+20 9.820730e+20 1.468030e+19 2.488510e+19 1.615810e+17 2.085850e+17 0.000000e+00 2.775130e+16 6.664750e+16 9.897180e+15 8.208040e+16 2.220930e+16 1.066520e-03 4.671250e+00 1.930990e+03 4.590010e+01 4.899150e-08 0.000000e+00 0.000000e+00 -2.351610e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 2.596850e-02 2.481100e-02 0.000000e+00 
1.976800e+04 3.527000e+02 0.000000e+00 4.032010e+05 1.400000e+01 1.976800e+04 3.527000e+02 -1.355540e+00 4.957530e+03 1.378440e+03 5.759340e+01 1.275050e+21 2.515530e+20 9.830970e+20 1.494340e+19 2.506550e+19 1.801280e+17 2.092570e+17 0.000000e+00 3.286880e+16 6.948810e+16 7.505850e+15 8.264640e+16 1.674830e+16 1.065660e-03 4.667510e+00 1.935890e+03 4.593670e+01 5.715730e-08 0.000000e+00 0.000000e+00 -3.115290e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 2.612990e-02 2.481390e-02 0.000000e+00 
1.976880e+04 3.559620e+02 0.000000e+00 4.032490e+05 1.400000e+01 1.976880e+04 3.559620e+02 -1.736220e+00 4.974080e+03 1.387720e+03 5.652090e+01 1.273880e+21 2.523880e+20 9.811660e+20 1.539640e+19 2.458830e+19 1.857460e+17 1.607810e+17 0.000000e+00 2.787370e+16 4.446180e+16 2.319300e+15 7.467680e+16 1.144980e+16 1.066640e-03 4.671780e+00 1.939070e+03 4.589480e+01 6.532300e-08 0.000000e+00 0.000000e+00 -1.681470e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 2.629140e-02 2.481680e-02 0.000000e+00 
1.976910e+04 3.563520e+02 0.000000e+00 4.032970e+05 1.400000e+01 1.976910e+04 3.563520e+02 -2.636840e+00 4.946150e+03 1.405870e+03 5.914860e+01 1.274040e+21 2.530810e+20 9.806360e+20 1.560000e+19 2.438160e+19 1.934640e+17 1.497850e+17 0.000000e+00 2.467230e+16 4.489210e+16 3.581350e+15 7.032450e+16 6.315190e+15 1.066510e-03 4.671240e+00 1.933570e+03 4.590050e+01 7.348830e-08 0.000000e+00 0.000000e+00 -5.134310e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 2.645280e-02 2.481970e-02 0.000000e+00 
