1.917240e+04 9.888400e+02 0.000000e+00 2.613910e+05 1.400000e+01 1.917240e+04 9.888400e+02 3.428350e+00 1.106270e+04 4.600050e+03 2.800260e+02 1.486700e+21 2.532450e+20 1.060360e+21 6.847810e+19 1.022850e+20 1.342160e+18 9.877230e+17 0.000000e+00 1.037440e+17 5.287290e+17 6.640530e+16 1.826090e+17 1.062350e+17 9.139930e-04 4.003210e+00 2.892070e+03 5.356190e+01 0.000000e+00 0.000000e+00 0.000000e+00 -9.815810e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.500000e-02 1.611760e-02 0.000000e+00 
1.917450e+04 9.885650e+02 0.000000e+00 2.615280e+05 1.400000e+01 1.917450e+04 9.885650e+02 -1.831930e+00 1.100930e+04 4.636590e+03 2.764920e+02 1.485210e+21 2.535000e+20 1.059450e+21 6.876310e+19 1.012270e+20 1.264920e+18 1.001710e+18 0.000000e+00 1.197820e+17 5.523760e+17 5.130990e+16 1.761320e+17 1.021090e+17 9.148900e-04 4.007140e+00 2.885090e+03 5.350840e+01 8.409540e-09 0.000000e+00 0.000000e+00 -9.785900e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.516120e-02 1.612600e-02 0.000000e+00 
1.917700e+04 9.888750e+02 0.000000e+00 2.616640e+05 1.400000e+01 1.917700e+04 9.888750e+02 -3.861730e+00 1.097040e+04 4.642930e+03 2.802910e+02 1.487200e+21 2.545760e+20 1.060410e+21 6.907230e+19 1.008990e+20 1.188470e+18 1.051040e+18 0.000000e+00 1.409510e+17 5.947640e+17 4.202080e+16 1.834910e+17 8.981340e+16 9.136660e-04 4.001780e+00 2.879970e+03 5.357990e+01 1.681820e-08 0.000000e+00 0.000000e+00 -9.911160e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.532250e-02 1.613430e-02 0.000000e+00 
1.917980e+04 9.892850e+02 0.000000e+00 2.618000e+05 1.400000e+01 1.917980e+04 9.892850e+02 -3.065830e+00 1.093620e+04 4.629240e+03 2.887190e+02 1.490840e+21 2.557120e+20 1.062660e+21 6.926910e+19 1.009890e+20 1.113480e+18 1.098330e+18 0.000000e+00 1.576230e+17 6.314600e+17 3.679900e+16 1.976780e+17 7.477360e+16 9.114290e-04 3.991980e+00 2.875470e+03 5.371120e+01 2.522570e-08 0.000000e+00 0.000000e+00 -1.111670e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.548370e-02 1.614260e-02 0.000000e+00 
1.918270e+04 9.891570e+02 0.000000e+00 2.619360e+05 1.400000e+01 1.918270e+04 9.891570e+02 4.694000e-01 1.089190e+04 4.622090e+03 2.964560e+02 1.491280e+21 2.549260e+20 1.064030e+21 6.924330e+19 1.009510e+20 1.071840e+18 1.065430e+18 0.000000e+00 1.434270e+17 6.000220e+17 3.777710e+16 2.055810e+17 7.861780e+16 9.111680e-04 3.990830e+00 2.869650e+03 5.372710e+01 3.363200e-08 0.000000e+00 0.000000e+00 -1.125020e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.564490e-02 1.615090e-02 0.000000e+00 
1.918350e+04 9.877640e+02 0.000000e+00 2.620730e+05 1.400000e+01 1.918350e+04 9.877640e+02 1.270270e+00 1.084590e+04 4.676750e+03 2.989960e+02 1.490320e+21 2.544840e+20 1.063640e+21 6.945490e+19 1.005680e+20 1.128630e+18 1.041360e+18 0.000000e+00 1.263720e+17 5.780070e+17 5.733930e+16 2.066910e+17 7.295350e+16 9.117600e-04 3.993430e+00 2.863590e+03 5.369240e+01 4.203700e-08 0.000000e+00 0.000000e+00 -1.105830e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.580620e-02 1.615920e-02 0.000000e+00 
1.918340e+04 9.843420e+02 0.000000e+00 2.622090e+05 1.400000e+01 1.918340e+04 9.843420e+02 1.442000e+00 1.079390e+04 4.714210e+03 2.964280e+02 1.490010e+21 2.546750e+20 1.063110e+21 6.973420e+19 1.002440e+20 1.228020e+18 1.009360e+18 0.000000e+00 1.121400e+17 5.582630e+17 7.202670e+16 1.926610e+17 7.426790e+16 9.119450e-04 3.994240e+00 2.856730e+03 5.368110e+01 5.044170e-08 0.000000e+00 0.000000e+00 -1.241260e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.596740e-02 1.616750e-02 0.000000e+00 
1.918320e+04 9.778370e+02 0.000000e+00 2.623440e+05 1.400000e+01 1.918320e+04 9.778370e+02 2.197740e+00 1.072870e+04 4.687870e+03 2.871400e+02 1.491650e+21 2.556930e+20 1.063630e+21 6.992800e+19 1.001040e+20 1.339230e+18 9.571940e+17 0.000000e+00 1.050390e+17 5.354040e+17 6.838580e+16 1.578310e+17 9.053540e+16 9.109230e-04 3.989760e+00 2.848100e+03 5.374020e+01 5.884660e-08 0.000000e+00 0.000000e+00 -1.134530e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.612860e-02 1.617580e-02 0.000000e+00 
1.918490e+04 9.759910e+02 0.000000e+00 2.624780e+05 1.400000e+01 1.918490e+04 9.759910e+02 5.013530e+00 1.069700e+04 4.652100e+03 2.922700e+02 1.491440e+21 2.563370e+20 1.062370e+21 7.041500e+19 1.000440e+20 1.271920e+18 1.001380e+18 0.000000e+00 1.399020e+17 5.459050e+17 5.827920e+16 1.605890e+17 9.670580e+16 9.110670e-04 3.990390e+00 2.843870e+03 5.373270e+01 6.725160e-08 0.000000e+00 0.000000e+00 -9.878450e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.628990e-02 1.618400e-02 0.000000e+00 
1.918730e+04 9.773310e+02 0.000000e+00 2.626130e+05 1.400000e+01 1.918730e+04 9.773310e+02 4.816800e+00 1.067290e+04 4.649340e+03 2.963290e+02 1.489420e+21 2.560700e+20 1.060290e+21 7.085290e+19 9.992250e+19 1.234660e+18 1.048150e+18 0.000000e+00 1.482900e+17 5.825500e+17 5.719730e+16 1.713540e+17 8.875740e+16 9.123150e-04 3.995860e+00 2.840670e+03 5.366000e+01 7.565600e-08 0.000000e+00 0.000000e+00 -7.830180e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.645110e-02 1.619220e-02 0.000000e+00 
