 0  7.18232999998791e-13  6.28902699998942e-13  3.35800799999435e-13  0.789999799998671  0.210000199999647  245.45  
 1e-06  7.18232999998769e-13  6.28902699998964e-13  3.35800799999457e-13  0.789999799998671  0.210000199999647  245.45  
 7e-06  7.18232999998634e-13  6.28902699999099e-13  3.35800799999592e-13  0.789999799998671  0.210000199999647  245.45  
 4.3e-05  7.18232999997826e-13  6.28902699999907e-13  3.35800800000401e-13  0.789999799998671  0.210000199999647  245.45  
 0.000259  7.18232999992975e-13  6.28902700004758e-13  3.35800800005251e-13  0.789999799998671  0.210000199999647  245.45  
 0.0005718  7.1823299998595e-13  6.28902700011782e-13  3.35800800012276e-13  0.789999799998671  0.210000199999647  245.45  
 0.0005718  7.1823299998595e-13  6.28902700011782e-13  3.35800800012276e-13  0.789999799998671  0.210000199999647  245.45  
 0.0005728  7.18232999985928e-13  6.28902700011805e-13  3.35800800012298e-13  0.789999799998671  0.210000199999647  245.45  
 0.0005788  7.18232999985793e-13  6.2890270001194e-13  3.35800800012433e-13  0.789999799998671  0.210000199999647  245.45  
 0.0006148  7.18232999984985e-13  6.28902700012748e-13  3.35800800013241e-13  0.789999799998671  0.210000199999647  245.45  
 0.0008308  7.18232999980134e-13  6.28902700017599e-13  3.35800800018092e-13  0.789999799998671  0.210000199999647  245.45  
 0.00114355  7.18232999973111e-13  6.28902700024622e-13  3.35800800025115e-13  0.789999799998671  0.210000199999647  245.45  
 0.00114355  7.18232999973111e-13  6.28902700024622e-13  3.35800800025115e-13  0.789999799998671  0.210000199999647  245.45  
 0.00114455  7.18232999973088e-13  6.28902700024644e-13  3.35800800025138e-13  0.789999799998671  0.210000199999647  245.45  
 0.00115055  7.18232999972954e-13  6.28902700024779e-13  3.35800800025273e-13  0.789999799998671  0.210000199999647  245.45  
 0.00118655  7.18232999972145e-13  6.28902700025587e-13  3.35800800026081e-13  0.789999799998671  0.210000199999647  245.45  
 0.00140255  7.18232999967294e-13  6.28902700030438e-13  3.35800800030932e-13  0.789999799998671  0.210000199999647  245.45  
 0.0017152  7.18232999960273e-13  6.28902700037459e-13  3.35800800037953e-13  0.789999799998671  0.210000199999647  245.45  
 0.0017152  7.18232999960273e-13  6.28902700037459e-13  3.35800800037953e-13  0.789999799998671  0.210000199999647  245.45  
 0.0017162  7.18232999960251e-13  6.28902700037482e-13  3.35800800037975e-13  0.789999799998671  0.210000199999647  245.45  
 0.0017222  7.18232999960116e-13  6.28902700037616e-13  3.3580080003811e-13  0.789999799998671  0.210000199999647  245.45  
 0.0017582  7.18232999959308e-13  6.28902700038425e-13  3.35800800038918e-13  0.789999799998671  0.210000199999647  245.45  
 0.0019742  7.18232999954457e-13  6.28902700043275e-13  3.35800800043769e-13  0.789999799998671  0.210000199999647  245.45  
 0.0022867  7.18232999947439e-13  6.28902700050293e-13  3.35800800050787e-13  0.789999799998671  0.210000199999647  245.45  
 0.0022867  7.18232999947439e-13  6.28902700050293e-13  3.35800800050787e-13  0.789999799998671  0.210000199999647  245.45  
 0.0022877  7.18232999947417e-13  6.28902700050316e-13  3.35800800050809e-13  0.789999799998671  0.210000199999647  245.45  
 0.0022937  7.18232999947282e-13  6.2890270005045e-13  3.35800800050944e-13  0.789999799998671  0.210000199999647  245.45  
 0.0023297  7.18232999946474e-13  6.28902700051259e-13  3.35800800051753e-13  0.789999799998671  0.210000199999647  245.45  
 0.0025457  7.18232999941623e-13  6.28902700056109e-13  3.35800800056603e-13  0.789999799998671  0.210000199999647  245.45  
 0.002858  7.1823299993461e-13  6.28902700063123e-13  3.35800800063616e-13  0.789999799998671  0.210000199999647  245.45  
 0.002858  7.1823299993461e-13  6.28902700063123e-13  3.35800800063616e-13  0.789999799998671  0.210000199999647  245.45  
 0.002859  7.18232999934587e-13  6.28902700063145e-13  3.35800800063639e-13  0.789999799998671  0.210000199999647  245.45  
 0.002865  7.18232999934453e-13  6.2890270006328e-13  3.35800800063774e-13  0.789999799998671  0.210000199999647  245.45  
 0.002901  7.18232999933644e-13  6.28902700064088e-13  3.35800800064582e-13  0.789999799998671  0.210000199999647  245.45  
 0.003117  7.18232999928793e-13  6.28902700068939e-13  3.35800800069433e-13  0.789999799998671  0.210000199999647  245.45  
 0.00342915  7.18232999921784e-13  6.28902700075949e-13  3.35800800076443e-13  0.789999799998671  0.210000199999647  245.45  
 0.00342915  7.18232999921784e-13  6.28902700075949e-13  3.35800800076443e-13  0.789999799998671  0.210000199999647  245.45  
 0.00343015  7.18232999921761e-13  6.28902700075971e-13  3.35800800076465e-13  0.789999799998671  0.210000199999647  245.45  
 0.00343615  7.18232999921626e-13  6.28902700076106e-13  3.358008000766e-13  0.789999799998671  0.210000199999647  245.45  
 0.00347215  7.18232999920818e-13  6.28902700076914e-13  3.35800800077408e-13  0.789999799998671  0.210000199999647  245.45  
 0.00368815  7.18232999915967e-13  6.28902700081765e-13  3.35800800082259e-13  0.789999799998671  0.210000199999647  245.45  
 0.00400005  7.18232999908963e-13  6.28902700088769e-13  3.35800800089263e-13  0.789999799998671  0.210000199999647  245.45  
 0.00400005  7.18232999908963e-13  6.28902700088769e-13  3.35800800089263e-13  0.789999799998671  0.210000199999647  245.45  
 0.00400105  7.18232999908941e-13  6.28902700088792e-13  3.35800800089286e-13  0.789999799998671  0.210000199999647  245.45  
 0.00400705  7.18232999908806e-13  6.28902700088926e-13  3.3580080008942e-13  0.789999799998671  0.210000199999647  245.45  
 0.00404305  7.18232999907997e-13  6.28902700089735e-13  3.35800800090229e-13  0.789999799998671  0.210000199999647  245.45  
