4.3000000000e-03   1.2093300000e+04   4.1895300000e-04   9.6499500000e+02   1.7630100000e-05   3.3837800000e-01   4.0243300000e-01   1.5959900000e-01   5.3143700000e-02   3.4987300000e-02   9.9170800000e-03   3.3213500000e-06   1.5141900000e-03   0.0000000000e+00   6.7322100000e-06   
4.4000000000e-03   1.2059400000e+04   4.1989000000e-04   9.6284100000e+02   1.7649700000e-05   3.3867100000e-01   4.0261900000e-01   1.6004000000e-01   5.3503500000e-02   3.3751800000e-02   1.0014800000e-02   3.2574700000e-06   1.3715900000e-03   0.0000000000e+00   6.6747700000e-06   
4.5000000000e-03   1.2031100000e+04   4.2066200000e-04   9.6107300000e+02   1.7664600000e-05   3.3908300000e-01   4.0269900000e-01   1.6046500000e-01   5.3844600000e-02   3.2555300000e-02   1.0082000000e-02   3.2082400000e-06   1.2442500000e-03   0.0000000000e+00   6.6330200000e-06   
4.6000000000e-03   1.2007300000e+04   4.2129800000e-04   9.5962200000e+02   1.7675500000e-05   3.3959300000e-01   4.0269100000e-01   1.6087100000e-01   5.4169900000e-02   3.1396900000e-02   1.0120200000e-02   3.1708100000e-06   1.1303600000e-03   0.0000000000e+00   6.6039200000e-06   
4.7000000000e-03   1.1987400000e+04   4.2182100000e-04   9.5843300000e+02   1.7683000000e-05   3.4018600000e-01   4.0261100000e-01   1.6125900000e-01   5.4481700000e-02   3.0276000000e-02   1.0131400000e-02   3.1428300000e-06   1.0283800000e-03   0.0000000000e+00   6.5850300000e-06   
4.8000000000e-03   1.1970500000e+04   4.2225000000e-04   9.5746000000e+02   1.7687900000e-05   3.4084500000e-01   4.0247200000e-01   1.6162800000e-01   5.4782200000e-02   2.9191700000e-02   1.0117300000e-02   3.1224700000e-06   9.3693800000e-04   0.0000000000e+00   6.5743700000e-06   
4.9000000000e-03   1.1956300000e+04   4.2260100000e-04   9.5666400000e+02   1.7690600000e-05   3.4155800000e-01   4.0228500000e-01   1.6197800000e-01   5.5072800000e-02   2.8143000000e-02   1.0080100000e-02   3.1084100000e-06   8.5485500000e-04   0.0000000000e+00   6.5703500000e-06   
5.0000000000e-03   1.1944200000e+04   4.2288800000e-04   9.5601400000e+02   1.7691400000e-05   3.4231500000e-01   4.0206000000e-01   1.6231100000e-01   5.5355100000e-02   2.7129200000e-02   1.0021600000e-02   3.0994200000e-06   7.8109100000e-04   0.0000000000e+00   6.5716700000e-06   
5.1000000000e-03   1.1933800000e+04   4.2312200000e-04   9.5548500000e+02   1.7690800000e-05   3.4310700000e-01   4.0180300000e-01   1.6262400000e-01   5.5630000000e-02   2.6149100000e-02   9.9439300000e-03   3.0945700000e-06   7.1473300000e-04   0.0000000000e+00   6.5772500000e-06   
5.2000100000e-03   1.1925000000e+04   4.2331300000e-04   9.5505500000e+02   1.7689000000e-05   3.4392600000e-01   4.0152100000e-01   1.6292100000e-01   5.5898600000e-02   2.5201900000e-02   9.8489000000e-03   3.0931000000e-06   6.5496800000e-04   0.0000000000e+00   6.5862300000e-06   
5.3000000000e-03   1.1917300000e+04   4.2346800000e-04   9.5470600000e+02   1.7686200000e-05   3.4476500000e-01   4.0122000000e-01   1.6319900000e-01   5.6161600000e-02   2.4286900000e-02   9.7383800000e-03   3.0944100000e-06   6.0110200000e-04   0.0000000000e+00   6.5978900000e-06   
5.4000000000e-03   1.1910700000e+04   4.2359200000e-04   9.5442500000e+02   1.7682600000e-05   3.4562000000e-01   4.0090200000e-01   1.6346100000e-01   5.6419700000e-02   2.3402800000e-02   9.6141000000e-03   3.0979800000e-06   5.5248700000e-04   0.0000000000e+00   6.6116400000e-06   
5.5000000000e-03   1.1904900000e+04   4.2369300000e-04   9.5419900000e+02   1.7678400000e-05   3.4648400000e-01   4.0057300000e-01   1.6370700000e-01   5.6673300000e-02   2.2548900000e-02   9.4776900000e-03   3.1033900000e-06   5.0856900000e-04   0.0000000000e+00   6.6270200000e-06   
5.6000000000e-03   1.1899900000e+04   4.2377200000e-04   9.5402000000e+02   1.7673600000e-05   3.4735500000e-01   4.0023400000e-01   1.6393700000e-01   5.6923000000e-02   2.1724300000e-02   9.3306900000e-03   3.1103200000e-06   4.6885300000e-04   0.0000000000e+00   6.6436300000e-06   
5.7000000000e-03   1.1895400000e+04   4.2383500000e-04   9.5387800000e+02   1.7668500000e-05   3.4822800000e-01   3.9988900000e-01   1.6415100000e-01   5.7169000000e-02   2.0928000000e-02   9.1745400000e-03   3.1184900000e-06   4.3289700000e-04   0.0000000000e+00   6.6611500000e-06   
