0.000000e+00  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
1.200000e-04  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
2.400000e-04  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
3.600000e-04  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
4.800000e-04  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
6.000000e-04  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
7.200000e-04  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
8.400000e-04  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
9.600000e-04  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
1.080000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
1.200000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
1.320000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
1.440000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
1.560000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
1.680000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
1.800000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
1.920000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
2.040000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
2.160000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
2.280000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
2.400000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
2.520000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
2.640000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
2.760000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
2.880000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
3.000000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
3.120000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
3.240000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
3.360000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
3.480000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
3.600000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
3.720000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
3.840000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
3.960000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
4.080000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
4.200000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
4.320000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
4.440000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
4.560000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
4.680000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
4.800000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
4.920000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
5.040000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
5.160000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
5.280000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
5.400000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
5.520000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
5.640000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
5.760000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
5.880000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
6.000000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
6.120000e-03  2.454500e+02  2.454500e+02  2.871804e-04  9.000000e+03  7.182330e-13  6.289027e-13  3.358008e-13  7.899998e-01  2.100002e-01  
