2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.000000e-01 1.840000e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 4.570540e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.036810e-01 1.834510e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 9.141070e-08 0.000000e+00 0.000000e+00 1.728030e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.038650e-01 1.834230e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 1.371160e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.040490e-01 1.833960e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 1.828210e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.042330e-01 1.833680e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 2.285270e-07 0.000000e+00 0.000000e+00 -1.728030e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.044170e-01 1.833410e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 2.742320e-07 0.000000e+00 0.000000e+00 -1.728030e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.046010e-01 1.833130e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 3.199380e-07 0.000000e+00 0.000000e+00 1.728030e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.047850e-01 1.832860e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 3.656430e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+00 2.049690e-01 1.832590e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 4.113480e-07 0.000000e+00 0.000000e+00 1.728030e-11 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.051530e-01 1.832310e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 4.570540e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.053370e-01 1.832040e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 5.027590e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.055210e-01 1.831760e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 5.484640e-07 0.000000e+00 0.000000e+00 1.728030e-11 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.057050e-01 1.831490e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 5.941700e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.058890e-01 1.831210e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 6.398750e-07 0.000000e+00 0.000000e+00 1.728030e-11 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.060730e-01 1.830940e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 6.855800e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.062580e-01 1.830660e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 7.312860e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.064420e-01 1.830390e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 7.769910e-07 0.000000e+00 0.000000e+00 -1.728030e-11 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.066260e-01 1.830110e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 8.226960e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.068100e-01 1.829840e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 8.684020e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.069940e-01 1.829560e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 9.141070e-07 0.000000e+00 0.000000e+00 1.728030e-11 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.071780e-01 1.829290e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 9.598130e-07 0.000000e+00 0.000000e+00 -1.728030e-11 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.073620e-01 1.829010e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 1.005520e-06 0.000000e+00 0.000000e+00 -8.640130e-12 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.075460e-01 1.828740e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 1.051220e-06 0.000000e+00 0.000000e+00 -8.640130e-12 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.077300e-01 1.828470e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 1.096930e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.079140e-01 1.828190e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 1.142630e-06 0.000000e+00 0.000000e+00 1.728030e-11 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.080980e-01 1.827920e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 1.188340e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.082820e-01 1.827640e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 1.234040e-06 0.000000e+00 0.000000e+00 1.728030e-11 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.084660e-01 1.827370e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 1.279750e-06 0.000000e+00 0.000000e+00 -1.728030e-11 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.086500e-01 1.827090e-01 0.000000e+00 
2.748000e+01 1.587240e+19 7.554270e+03 4.402480e+03 1.757720e+03 4.026760e+03 -6.008700e+02 0.000000e+00 1.325460e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -1.000000e+00 2.088340e-01 1.826820e-01 0.000000e+00 
